recording,clip_idx,split,audio_feature_path,start_time,end_time,duration,speaker_id
recording07,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_15_speaker.npy,1020.72,1028.24,7.519999999999982,2
recording07,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_16_speaker.npy,129.16,137.68,8.52000000000001,2
recording07,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_16_speaker.npy,129.16,137.68,8.52000000000001,2
recording07,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_17_speaker.npy,445.0,452.04,7.0400000000000205,2
recording07,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_17_speaker.npy,445.0,452.04,7.0400000000000205,2
recording07,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_18_speaker.npy,1047.88,1057.88,10.0,2
recording07,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_18_speaker.npy,1047.88,1057.88,10.0,2
recording07,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_19_speaker.npy,1057.88,1062.24,4.3599999999999,2
recording07,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_19_speaker.npy,1057.88,1062.24,4.3599999999999,2
recording07,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_20_speaker.npy,556.44,563.52,7.079999999999927,2
recording07,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_20_speaker.npy,556.44,563.52,7.079999999999927,2
recording07,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_21_speaker.npy,676.2,686.2,10.0,2
recording07,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_21_speaker.npy,676.2,686.2,10.0,2
recording07,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_22_speaker.npy,686.2,696.2,10.0,2
recording07,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_22_speaker.npy,686.2,696.2,10.0,2
recording07,23,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_23_speaker.npy,696.2,701.68,5.4799999999999045,2
recording07,23,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_23_speaker.npy,696.2,701.68,5.4799999999999045,2
recording07,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_24_speaker.npy,806.28,813.56,7.279999999999973,2
recording07,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_24_speaker.npy,806.28,813.56,7.279999999999973,2
recording07,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_25_speaker.npy,1063.08,1073.08,10.0,2
recording07,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_25_speaker.npy,1063.08,1073.08,10.0,2
recording07,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_26_speaker.npy,1073.08,1074.52,1.4400000000000546,2
recording07,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_26_speaker.npy,1073.08,1074.52,1.4400000000000546,2
recording07,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_27_speaker.npy,83.16,88.76,5.6000000000000085,2
recording07,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_27_speaker.npy,83.16,88.76,5.6000000000000085,2
recording07,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_28_speaker.npy,172.56,180.88,8.319999999999993,2
recording07,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_28_speaker.npy,172.56,180.88,8.319999999999993,2
recording07,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_29_speaker.npy,422.08,427.84,5.759999999999991,2
recording07,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_29_speaker.npy,422.08,427.84,5.759999999999991,2
recording07,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_30_speaker.npy,492.56,502.56,10.0,2
recording07,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_30_speaker.npy,492.56,502.56,10.0,2
recording07,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_31_speaker.npy,502.56,504.96,2.3999999999999773,2
recording07,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_31_speaker.npy,502.56,504.96,2.3999999999999773,2
recording07,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_32_speaker.npy,258.08,263.44,5.360000000000014,2
recording07,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_32_speaker.npy,258.08,263.44,5.360000000000014,2
recording07,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_33_speaker.npy,1101.0,1111.0,10.0,2
recording07,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_33_speaker.npy,1101.0,1111.0,10.0,2
recording07,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_34_speaker.npy,1111.0,1115.08,4.079999999999927,2
recording07,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_34_speaker.npy,1111.0,1115.08,4.079999999999927,2
recording07,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_35_speaker.npy,1086.92,1096.92,10.0,2
recording07,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_35_speaker.npy,1086.92,1096.92,10.0,2
recording07,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_36_speaker.npy,1096.92,1101.0,4.079999999999927,2
recording07,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_36_speaker.npy,1096.92,1101.0,4.079999999999927,2
recording07,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_37_speaker.npy,112.48,117.6,5.11999999999999,2
recording07,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_37_speaker.npy,112.48,117.6,5.11999999999999,2
recording07,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_38_speaker.npy,120.64,129.16,8.519999999999996,2
recording07,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_38_speaker.npy,120.64,129.16,8.519999999999996,2
recording07,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_39_speaker.npy,892.92,902.92,10.0,2
recording07,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_39_speaker.npy,892.92,902.92,10.0,2
recording07,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_40_speaker.npy,902.92,903.2,0.2800000000000864,2
recording07,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_40_speaker.npy,902.92,903.2,0.2800000000000864,2
recording07,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_41_speaker.npy,504.96,514.96,10.000000000000057,2
recording07,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_41_speaker.npy,504.96,514.96,10.000000000000057,2
recording07,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_42_speaker.npy,514.96,517.36,2.3999999999999773,2
recording07,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_42_speaker.npy,514.96,517.36,2.3999999999999773,2
recording07,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_43_speaker.npy,716.72,726.72,10.0,2
recording07,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_43_speaker.npy,716.72,726.72,10.0,2
recording07,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_44_speaker.npy,726.72,729.6,2.8799999999999955,2
recording07,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_44_speaker.npy,726.72,729.6,2.8799999999999955,2
recording07,45,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_45_speaker.npy,282.04,290.04,8.0,2
recording07,45,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_45_speaker.npy,282.04,290.04,8.0,2
recording07,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_46_speaker.npy,182.0,187.92,5.919999999999988,2
recording07,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_46_speaker.npy,182.0,187.92,5.919999999999988,2
recording07,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_47_speaker.npy,986.92,993.44,6.520000000000096,2
recording07,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_47_speaker.npy,986.92,993.44,6.520000000000096,2
recording07,48,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_48_speaker.npy,454.08,459.68,5.600000000000023,2
recording07,48,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_48_speaker.npy,454.08,459.68,5.600000000000023,2
recording07,49,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_49_speaker.npy,614.48,624.48,10.0,2
recording07,49,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/train/recording07/audio_features/clip_49_speaker.npy,614.48,624.48,10.0,2
recording08,0,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_0_speaker.npy,72.68,80.2,7.519999999999996,2
recording08,0,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_0_speaker.npy,72.68,80.2,7.519999999999996,2
recording08,1,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_1_speaker.npy,224.4,229.96,5.560000000000002,2
recording08,1,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_1_speaker.npy,224.4,229.96,5.560000000000002,2
recording08,2,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_2_speaker.npy,235.4,241.32,5.919999999999988,2
recording08,2,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_2_speaker.npy,235.4,241.32,5.919999999999988,2
recording08,3,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_3_speaker.npy,309.0,316.08,7.079999999999984,2
recording08,3,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_3_speaker.npy,309.0,316.08,7.079999999999984,2
recording08,4,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_4_speaker.npy,342.0,348.48,6.480000000000018,2
recording08,4,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_4_speaker.npy,342.0,348.48,6.480000000000018,2
recording08,5,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_5_speaker.npy,367.04,375.92,8.879999999999995,2
recording08,5,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_5_speaker.npy,367.04,375.92,8.879999999999995,2
recording08,6,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_6_speaker.npy,375.92,384.8,8.879999999999995,2
recording08,6,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_6_speaker.npy,375.92,384.8,8.879999999999995,2
recording08,7,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_7_speaker.npy,406.28,411.44,5.160000000000025,2
recording08,7,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_7_speaker.npy,406.28,411.44,5.160000000000025,2
recording08,8,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_8_speaker.npy,576.48,581.84,5.360000000000014,2
recording08,8,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_8_speaker.npy,576.48,581.84,5.360000000000014,2
recording08,9,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_9_speaker.npy,605.44,614.84,9.399999999999975,2
recording08,9,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_9_speaker.npy,605.44,614.84,9.399999999999975,2
recording08,10,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_10_speaker.npy,623.64,630.96,7.32000000000005,2
recording08,10,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_10_speaker.npy,623.64,630.96,7.32000000000005,2
recording08,11,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_11_speaker.npy,733.56,738.56,5.0,2
recording08,11,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_11_speaker.npy,733.56,738.56,5.0,2
recording08,12,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_12_speaker.npy,774.56,779.88,5.32000000000005,2
recording08,12,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_12_speaker.npy,774.56,779.88,5.32000000000005,2
recording08,13,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_13_speaker.npy,786.2,792.36,6.159999999999968,2
recording08,13,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_13_speaker.npy,786.2,792.36,6.159999999999968,2
recording08,14,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_14_speaker.npy,805.28,811.52,6.240000000000009,2
recording08,14,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_14_speaker.npy,805.28,811.52,6.240000000000009,2
recording08,15,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_15_speaker.npy,946.2,956.2,10.0,2
recording08,15,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_15_speaker.npy,946.2,956.2,10.0,2
recording08,16,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_16_speaker.npy,956.2,956.84,0.6399999999999864,2
recording08,16,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_16_speaker.npy,956.2,956.84,0.6399999999999864,2
recording08,17,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_17_speaker.npy,961.16,971.16,10.0,2
recording08,17,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_17_speaker.npy,961.16,971.16,10.0,2
recording08,18,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_18_speaker.npy,971.16,974.28,3.1200000000000045,2
recording08,18,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_18_speaker.npy,971.16,974.28,3.1200000000000045,2
recording08,19,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_19_speaker.npy,977.12,984.4,7.279999999999973,2
recording08,19,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_19_speaker.npy,977.12,984.4,7.279999999999973,2
recording08,20,test,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/facial_reaction_clips/test/recording08/audio_features/clip_20_speaker.npy,1018.8,1025.88,7.080000000000155,2
